,VIOLATION_ID,ORG_ID,VIOLATION_TYPE,VIOLATION_DESC,VIOLATION_TEXT,REMEDIAL_TEXT,TABLE_NAME,EXPIRED_FLAG,DATE_EXPIRED,CREATED_BY,DATE_CREATED,MODIFIED_BY,DATE_MODIFIED,FEE_SETUP_ID,Unnamed: 14,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,master_category
75,77,1,FENCEGHTPR,fence height – off right-of-way (opaque),Section 17.12.040 (E) 26(a) - Screening Walls or Fences (Off Right-of-way): Greatest vertical exposure (privacy or opaque type fences) shall be two and one half feet in height within ten feet of a street right-of-way.,CAAZ_FENCE_HGT_PRV,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
76,78,1,FENCEHGFRT,fence height – inside front setback,Section 17.12.040 (E) 26(b) - Screening Walls or Fences (Front Setback) Greatest vertical exposure shall be six feet in height within the remainder of the required front setback.,CAAZ_FENCE_HGT_FRT,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
77,79,1,FENCEHGSR,fence height – side and rear setback,Section 17.12.040 (E) 26(c) - Screening Walls or Fences (Side and Rear Setback) Greatest vertical exposure shall be eight feet in height within the required side or rear setback or within any platted common open space.,CAAZ_FENCE_HGT_SRER,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
78,80,1,FENCEHGTOP,fence height – off right-of-way (open),"Section 17.12.040 (E) 26(a) - Screening Walls or Fences (Off Right-of-way): Greatest vertical exposure for open fences, such as chain link or those of a similar nature are permitted to be six feet in height.",CAAZ_FENCE_HGT_OPN,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
79,81,1,FIREDOORS,fire safety – emergency escape (doors),"Section 16.24.530 (H) - Locked Doors: All means of egress doors shall be readily openable from the side from which egress is to be made without the need for keys, tools, or special knowledge or effort.",CAAF_FIRESF_DOORS,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
80,82,1,FIREPSMDIN,fire protection – smoke detector install,"Section 16.24.550 (B) - 1a & b Installation: Existing one and two-family dwellings -  outside each separate sleeping room, in the immediate vicinity of the sleeping room and  on each additional story of the dwelling unit including basements.",CAAF_FIREPROT_SMDINS,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,overgrowth,,,,,,propovergrowth
81,83,1,FIRESFESC,fire safety – emergency escape,"Section 16.24.530 (B) - Emergency Escape and Rescue Openings: Basements with habitable rooms and every sleeping room shall have at least one openable emergency escape and rescue window or exterior door opening.  Where openings are provided as a means of escape and rescue, they shall have a sill height of not more than forty-four inches.",CAAF_FIRESF_ESC,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
82,84,1,FIRESFGEN,fire safety requirements – egress,"Section 16.24.530 (A) - General: A safe, continuous, and unobstructed means of egress shall be provided from any point in a building or structure to the public way, in accordance with the requirements of the building code and fire code as adopted by the metropolitan government.",CAAF_FIRESF_GEN,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
83,85,1,FIRESFNCO,fire safety – emergency escape (opening),Section 16.24.530 (C) - Minimum Net Clear Opening: All emergency escape and rescue openings shall have a minimum net clear opening of four square feet.,CAAF_FIRESF_NCO,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
84,86,1,FIRESFNCOH,fire safety – emergency escape (height),Section 16.24.530 (D) - Minimum Net Clear Opening Height: All emergency escape and rescue openings shall have a minimum net clear opening height of twenty-four inches.,CAAF_FIRESF_NCOH,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
85,87,1,FIRESFNCOW,fire safety – emergency escape (width),Section 16.24.530 (E) - Minimum Net Clear Opening Width: All emergency escape and rescue openings shall have a minimum net clear opening width of twenty inches.,CAAF_FIRESF_NCOW,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
86,88,1,FIRESFOP,fire safety – emergency escape (op),"Section 16.24.530 (F) - Operation: Required emergency escape and rescue openings shall be operational from the inside of the room or space without the use of keys or special tools, knowledge, or effort.",CAAF_FIRESF_OP,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
87,89,1,FIRESMKDET,fire protection – smoke detectors,Section 16.24.550 (A) - Smoke Detectors: Existing Group R occupancies not already provided with single-station smoke alarms/detectors shall be provided with approved single-station smoke alarms/detectors,CAAF_FIREPROT_SMKDET,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
88,90,1,GARAGESAL,garage sales,"Section 17.16.250 (B) - Garage Sale: Within any calendar year, a maximum of two garage sale events shall occur per residence. ",CAAZ_GARAGE_SALE,,N,,1.0,2014-07-09 08:03:52.640000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
89,91,1,GRAFFITI,exterior of buildings – graffiti,"Section 16.24.340 (T) – Defacement of Property: No person shall willfully or wantonly damage, mutilate, or deface any exterior surface of any building or structure, located on any private or public property, by placing thereon any marking, carving, or graffiti. It shall be the duty of the owner of the building, structure, and or real property on which the building or structure is located to restore said surface to an approved state of maintenance and repair.",CAAH_GRAFFITI,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
90,92,1,HAZWASGEN,"hazardous, pathogenic, radioactive waste","Section 10.20.240 - Hazardous, pathogenic and radioactive waste: All Hazardous waste shall be disposed of by the entity generating such waste under such methods and conditions as shall be approved by the director. Any such entity may apply for a special permit as a private collector or may dispose of hazardous waste by licensed private collectors.",CAMCL_HAZ_WASTE_GEN,,N,,1.0,2014-07-09 08:03:52.640000,,,,,,,,,,,,,trash,,,,trash
91,93,1,HAZWSTPATH,"hazardous, pathogenic, radioactive waste","Section 10.20.240 - Hazardous, pathogenic and radioactive waste: All pathogenic and radioactive waste shall be disposed of by the entity generating such waste under such conditions as shall be approved by the metropolitan health department and the state department of environment and conservation. ",CAMCL_HAZ_WST_PATH,,N,,1.0,2014-07-09 08:03:52.640000,,,,,,,,,,,,,trash,,,,trash
92,94,1,HEATREC,heating – heating facilities required,Section 16.24-470 (A) - Heating Required Heating facilities shall be provided in buildings and structures as required by this section.,CAAH_HEAT_REC,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
93,95,1,HEATRES,heating – residential occupancies,"Section 16.24.470 (B) - Heating (Residential) Dwellings shall be provided with heating facilities capable of maintaining a room temperature of sixty-five degrees Fahrenheit in all habitable rooms, bathrooms, and toilet rooms based on a winter outdoor design temperature of fourteen degrees Fahrenheit, in accordance with Appendix D of the 2000 Edition of the Standard Plumbing Code. ",CAAH_HEAT_RES,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,occupancy,,,,,,,,,,propoccupancy
94,96,1,HEATSUPPLY,heating – heat supply,"Section 16.24.470 (C) - Heat (Supply) Every owner, lessee, or operator of any building or structure who rents, leases, or lets one or more dwelling units, rooming units, dormitory rooms, or guestrooms on terms, either expressed or implied, to furnish heat to the occupants thereof shall supply heat during the period from October 1st to April 30th to maintain a temperature of not less than sixty-five degrees Fahrenheit in all habitable rooms, bathrooms, and toilet rooms.",CAAH_HEAT_SUPPLY,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
95,97,1,HEATWRKSPC,heat – occupiable work spaces,"Section 16.24.470 (D) - Heat (Work Spaces) Indoor occupiable work spaces shall be supplied with heat during the period from October 1st to April 30th to maintain a temperature of not less than sixty-five degrees Fahrenheit, when the spaces are occupied.",CAAH_HEAT_WRK_SPC,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
96,98,1,HOMEOCC,home occupation – permit required,Section 17.16.250 (C) - Home Occupation (Permit): A home occupation shall be considered an accessory use to a residence [requires a permit with conditions],CAAZ_HOMEOCC,,N,,1.0,2014-07-09 08:03:52.640000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
97,99,1,HOMEOCCCON,home occupation – conditions,"Section 17.16.250 (C) - Home Occupation (Conditions): A home occupation shall be considered an accessory use to a residence [permitted under certain conditions, one or more conditions not met]",CAAZ_HOME_OCC,,N,,1.0,2014-07-09 08:03:52.640000,,,,,,,,,,,,,,,,misc,misc
98,100,1,HSANSTD,sanitation requirements,"Section 10.36.020 - Sanitation requirements: Every dwelling and every part thereof shall be kept clean and free from any accumulation of dirt, filth, rubbish, garbage or similar matter, and shall be kept free from vermin or rodent infestation. All yards, lawns and courts shall be similarly kept clean and free from rodent infestation. It shall be the duty of each occupant of a dwelling unit to keep in a clean condition that portion of the property which he occupies or over which he has control.",CAMCL_HSAN_VACBD,,N,,1.0,2014-07-09 08:03:52.640000,,,,,,,,,,,,,,,,misc,misc
99,101,1,HSANVACBD,vacation of buildings,"Section 10.36.030 - Vacation of buildings: Whenever it is found by the chief medical director that the remedies available to the agency of the metropolitan government having primary responsibility in the field of housing are inadequate to protect an existing or threatened menace to the public health, and that a dwelling is unfit for human habitation or dangerous to life or health by reason of the existence on the premises of any condition likely to cause sickness or injury among the occupants of such dwelling, or for any other causes affecting the public health, the chief medical director may issue an order requiring such dwelling to be vacated.",CAMCL_QUAR_HOLE,,N,,1.0,2014-07-09 08:03:52.640000,,,,,,,,,,,,,,,,misc,misc
100,102,1,INTBLDGN,interiors of bldgs and structures gen,"Section 16.24.350 (A) – Building Interior (General): The interior of a building or structure and any equipment therein shall be maintained in good repair, structurally sound, and in an otherwise clean and sanitary condition. Occupants shall keep that part of the building or structure that they occupy or control in a clean and sanitary condition. Every owner of a building or structure containing a rooming house, a hotel, a dormitory, two or more dwelling units, or two or more nonresidential occupancies, shall maintain, in a clean and sanitary condition, the shared or public areas of the structure and exterior property.",CAAH_INT_BLDGN,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
101,103,1,INTBLDSUR,interior of buildings - surfaces,"Section 16.24.350 (C) - Interior Surfaces. All interior surfaces, including windows and doors, shall be maintained in good, clean and sanitary condition. Peeling, chipping, flaking, or abraded paint shall be repaired, removed, or covered. Cracked or loose plaster, decayed wood, and other defective surface conditions shall be corrected.",CAAH_INT_BLDSUR,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
102,104,1,INTHNDGRD,interior of bldgs – handrails and guards,Section 16.24.350 (E) - Handrails and Guards. Every handrail and guard shall be firmly fastened and capable of supporting normally imposed loads and shall be maintained in good condition.,CAAH_INT_HNDGRD,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
103,105,1,INTINTDOOR,interior of buildings – interior doors,"Section 16.24.350 (F) - Interior Doors. Every interior door shall fit reasonably well within its frame and shall be capable of being opened and closed by being properly and securely attached to jambs, headers, or tracks as intended by the manufacturer of the attachment hardware.",CAAH_INT_INTDOOR,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
104,106,1,INTSTAIR,interior of bldgs – stairs walking surf,"Section 16.24.350 (D) - Stairs and Walking Surfaces. Every stair, ramp, landing, balcony, porch, deck or other walking surface shall be maintained in sound condition and in good repair.",CAAH_INT_STAIR,,N,,1.0,2014-07-09 08:03:52.640000,,,,,prop,,,,,,,,,,,,prop
105,107,1,LANDREG,landlord registration required,"Tennessee Code Annotated (TCA) 66-28-101 - Failure to register as a landlord.  Each landlord of one (1) or more dwelling units within Davidson County to pay a $10 registration fee and furnish the following information to the Department of Codes (A) the landlord's name, address and telephone number, or the name, address and telephone number of the landlord's agent; and (B) list the street address and unit number, as appropriate, for each dwelling unit that the landlord owns, leases, or subleases or has the right to own, lease, or sublease.",CAAR_LAND_REG,,N,,1.0,2014-07-09 08:03:52.640000,,,,,,,occupancy,,,,,,,,,,occupancy
106,108,1,LIGHTCHALL,light – common halls and stairways,"Section 16.24.380 (B) - Light (Common Areas) Every common hall and stairway in residential occupancies, other than in one- and two-family dwellings, shall be lighted at all times with at least a sixty watt standard incandescent light bulb for each two hundred square feet of floor area of said common hall or stairway, or equivalent illumination, provided that the spacing between lights shall not be greater than thirty feet. In other than residential occupancies, means of egress, including exterior means of egress stairways, shall be illuminated at all times with a minimum of one foot candle at floors, landings, and treads.",CAAH_LIGHT_CHALL,,N,,1.0,2014-07-09 08:03:52.640000,,,,,,,,,,,,,,,,misc,misc
107,109,1,LIGHTEMISS,lighting (emission),Section 17.28.100 (A) - Lighting (Emission): All site lighting shall be shielded so that substantially all directly emitted light falls within the property line. ,CAAZ_LIGHT_EMISSION,,N,,1.0,2014-07-09 08:03:52.640000,,,,,,,,,electrical,,,,,,,,electrical
108,110,1,LIGHTHSPC,light – habitable spaces,"Section 16.24.380 (A) - Light (Habitable Spaces) In residential occupancies, every habitable space shall have at least one window of approved size facing directly to the outdoors or to a court. The minimum total glazed area for every habitable space shall be eight percent of the floor area of such room. Wherever a wall or other obstructions face a window of a habitable space and such obstruction is located less than three feet from the window and extends to a level above that of the ceiling of the habitable space, such window shall not be deemed to face directly to the outdoors nor to a court and shall not be included as contributing to the required minimum total window area for the habitable space.",CAAH_LIGHT_HSPC,,N,,1.0,2014-07-09 08:03:52.640000,,,,,,,,,,,,,,,,misc,misc
